open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756684800000,108215.9,108301.5,107582.2,107785.7,612540,1756686599999,567.80052932,12699,233127,216.16436963,0
1756686600000,107783.3,108372.0,107632.8,108183.9,562351,1756688399999,520.54159314,13501,318088,294.53964861,0
1756688400000,108183.9,108326.0,107925.9,108216.0,247194,1756690199999,228.56280222,10411,119057,110.08394111,0
1756690200000,108216.9,108456.1,107946.8,108118.9,270089,1756691999999,249.73422771,11222,110626,102.28610696,0
1756692000000,108118.9,108161.6,107532.6,107661.5,368497,1756693799999,341.73792012,10602,148581,137.78994668,0
1756693800000,107661.6,107699.5,107400.0,107592.7,422272,1756695599999,392.62895616,11438,196435,182.64759295,0
1756695600000,107592.6,107740.6,107422.0,107476.3,300621,1756697399999,279.55173367,8899,104699,97.35176258,0
1756697400000,107476.3,107690.9,107367.1,107626.5,223436,1756699199999,207.84005649,5895,104362,97.07251506,0
1756699200000,107624.7,107724.4,107292.9,107436.5,337491,1756700999999,314.04502257,7343,140512,130.75272837,0
1756701000000,107436.4,107436.4,107258.0,107372.0,222632,1756702799999,207.46887698,5786,105098,97.93020932,0
1756702800000,107372.0,107697.8,107258.0,107688.5,683179,1756704599999,636.16728380,10470,256089,238.32972994,0
1756704600000,107688.6,107956.0,107620.4,107834.1,195712,1756706399999,181.51649515,5878,116415,107.97004747,0
1756706400000,107834.0,108016.9,107568.0,107911.1,225442,1756708199999,209.17185755,6851,119888,111.19358545,0
1756708200000,107911.1,108099.0,107896.3,108036.0,89512,1756709999999,82.87646097,4510,63984,59.24145445,0
1756710000000,108036.0,108400.0,107947.7,108393.7,506169,1756711799999,467.86319748,9559,147073,135.97756186,0
1756711800000,108393.7,109375.3,108390.7,109375.3,1525158,1756713599999,1401.83684325,20997,920717,846.33049751,0
1756713600000,109375.2,109760.2,109367.3,109374.4,1224268,1756715399999,1117.42774978,20789,639202,583.39459069,0
1756715400000,109374.4,109635.0,109374.4,109546.4,194015,1756717199999,177.21078711,6400,82809,75.63942132,0
1756717200000,109546.5,109764.4,109435.9,109657.8,467286,1756718999999,426.23833461,7440,362215,330.40581274,0
1756719000000,109657.8,109856.8,109450.0,109474.9,325474,1756720799999,296.79380003,7753,178907,163.10268433,0
1756720800000,109475.0,109495.7,108777.6,108797.6,1358733,1756722599999,1245.99820507,15402,615314,564.55983944,0
1756722600000,108797.6,108812.4,108115.6,108516.3,915513,1756724399999,844.29228803,19205,423766,390.88947121,0
1756724400000,108516.2,108668.6,108400.0,108622.0,243072,1756726199999,223.92152318,7153,115379,106.30262756,0
1756726200000,108622.0,108796.0,108424.1,108719.0,302276,1756727999999,278.33087374,8843,113598,104.59801188,0
1756728000000,108718.0,108945.5,108578.9,108900.0,372777,1756729799999,342.54287175,10006,186336,171.24605890,0
1756729800000,108900.0,109102.5,108850.0,109056.8,196887,1756731599999,180.67682849,7762,112437,103.18560162,0
1756731600000,109056.8,109480.7,108998.1,109400.6,453785,1756733399999,415.33692111,11514,291899,267.19707661,0
1756733400000,109400.6,109419.1,108881.2,108960.0,592377,1756735199999,542.94690968,16937,179328,164.34577099,0
1756735200000,108960.0,109276.2,108921.1,109014.0,286706,1756736999999,262.84003391,11928,156563,143.52620796,0
1756737000000,109014.0,109181.4,108769.8,109099.7,356251,1756738799999,327.06613878,10605,142631,130.96163786,0
1756738800000,109099.7,109345.8,108611.1,108659.9,295204,1756740599999,271.04709535,10104,96107,88.23070050,0
1756740600000,108660.0,108822.7,108519.4,108741.9,228086,1756742399999,209.91121559,7585,101239,93.16297549,0
1756742400000,108742.8,109059.4,108610.3,108890.7,616570,1756744199999,566.35232795,8962,164200,150.82447938,0
1756744200000,108890.7,108983.7,108632.5,108727.1,272532,1756745999999,250.31296908,6782,182499,167.56656185,0
1756746000000,108727.1,108823.2,108350.2,108572.4,342182,1756747799999,315.28142409,11119,120640,111.15981257,0
1756747800000,108572.7,108907.2,108472.0,108881.5,212957,1756749599999,195.88842084,7480,114788,105.62326151,0
1756749600000,108880.4,109160.6,108869.4,109136.1,210228,1756751399999,192.74881318,5222,146395,134.21272553,0
1756751400000,109136.1,109225.0,108961.2,109193.4,303019,1756753199999,277.66828001,4982,192126,176.03873304,0
1756753200000,109192.0,109292.5,109120.1,109131.9,120633,1756754999999,110.46218148,3030,42660,39.06158791,0
1756755000000,109130.0,109279.6,109119.6,109173.9,104122,1756756799999,95.36165366,2945,34761,31.83881043,0
1756756800000,109174.0,109180.0,108956.2,109034.1,95974,1756758599999,88.00243147,2987,47427,43.49298314,0
1756758600000,109034.0,109045.8,108224.8,108815.6,1485810,1756760399999,1368.27126109,18487,676278,623.12967811,0
1756760400000,108815.6,108874.7,108050.9,108064.8,703689,1756762199999,649.09422256,10698,333938,307.97887640,0
1756762200000,108064.7,108064.7,107455.0,107769.9,1595581,1756763999999,1481.79259309,22632,418890,389.08807345,0
1756764000000,107769.8,108190.8,107560.6,108027.0,501923,1756765799999,465.37859505,11975,250482,232.22281720,0
1756765800000,108028.9,108476.2,107913.7,108412.0,194321,1756767599999,179.61141491,7105,99264,91.73782264,0
1756767600000,108411.9,108768.6,108398.6,108768.5,223001,1756769399999,205.34299973,7571,136625,125.81641087,0
1756769400000,108768.5,109413.6,108648.0,109193.4,916407,1756771199999,840.12978364,11667,515724,472.60298305,0
1756771200000,109193.9,109289.8,108968.5,108968.5,727831,1756772999999,667.32994831,10573,265697,243.63898248,0
1756773000000,108966.6,109069.7,108836.9,108980.9,325111,1756774799999,298.36941281,8857,160379,147.19103036,0
1756774800000,108981.7,109188.0,108972.2,109147.7,539681,1756776599999,494.55220115,8155,329210,301.69871374,0
1756776600000,109147.6,109536.1,108929.7,109232.4,1444065,1756778399999,1320.59915019,16158,1008034,921.81647616,0
1756778400000,109232.4,109536.0,109100.0,109463.3,524951,1756780199999,480.08541783,9587,200144,183.03095096,0
1756780200000,109463.3,110216.4,109396.1,110199.2,878421,1756781999999,800.59474548,12515,607190,553.39171413,0
1756782000000,110199.2,110579.7,110008.8,110109.8,1085340,1756783799999,984.43752278,15497,560002,507.96634533,0
1756783800000,110109.9,110462.9,110071.2,110283.1,1426707,1756785599999,1294.01559237,14121,977020,886.22134182,0
1756785600000,110283.1,110376.5,110173.9,110272.0,349431,1756787399999,316.90961912,5630,150243,136.26683833,0
1756787400000,110270.1,110325.4,110118.3,110278.7,292566,1756789199999,265.48596703,5318,149897,136.03048574,0
1756789200000,110277.1,110295.0,110000.0,110108.9,239249,1756790999999,217.26838252,5670,97053,88.13000155,0
1756791000000,110109.0,110272.1,110071.1,110168.6,157180,1756792799999,142.66526736,3878,90101,81.77460516,0
1756792800000,110168.6,110457.8,110135.7,110419.9,352593,1756794599999,319.49198543,6240,220462,199.77357704,0
1756794600000,110419.9,110600.0,110320.1,110354.2,653233,1756796399999,591.48452022,9180,304725,275.87648555,0
1756796400000,110354.3,110354.3,110125.0,110213.1,270895,1756798199999,245.73870443,5012,89553,81.24718291,0
1756798200000,110213.0,110371.9,109962.5,110207.0,348846,1756799999999,316.84356125,7344,129810,117.87447722,0
1756800000000,110207.1,110325.4,110022.0,110267.9,299895,1756801799999,272.29655488,6216,105018,95.33769544,0
1756801800000,110267.9,110686.3,110065.3,110327.3,441855,1756803599999,400.09830152,8479,242094,219.18623510,0
1756803600000,110327.3,110650.0,110235.0,110283.3,323034,1756805399999,292.37013824,6726,162608,147.19320622,0
1756805400000,110283.3,110414.2,110224.4,110414.2,162078,1756807199999,146.93087044,4190,75826,68.73663041,0
1756807200000,110418.6,110443.6,110202.7,110202.8,161298,1756808999999,146.19610666,3685,86898,78.75904292,0
1756809000000,110202.7,110300.0,110086.7,110210.1,147037,1756810799999,133.45125531,3819,74819,67.91296106,0
1756810800000,110210.1,110227.1,109850.0,109852.6,330061,1756812599999,300.07718242,4950,83800,76.17493789,0
1756812600000,109853.7,109944.0,109510.4,109696.6,274065,1756814399999,249.73429973,5549,77734,70.82823497,0
1756814400000,109697.3,109800.0,109250.0,109392.7,751468,1756816199999,686.43797663,13310,355152,324.42625716,0
1756816200000,109390.1,109438.5,108340.3,108784.0,2672404,1756817999999,2458.12788940,40862,1237247,1138.36598852,0
1756818000000,108783.9,109567.1,108715.3,109337.6,1444259,1756819799999,1323.12506489,26216,691870,633.86981283,0
1756819800000,109339.9,111250.0,109009.2,111133.1,2933519,1756821599999,2656.46113530,42000,1447376,1310.34793249,0
1756821600000,111133.0,111488.0,110754.6,111439.3,1214206,1756823399999,1092.29849585,28561,624755,561.88694397,0
1756823400000,111434.1,111735.0,111075.4,111329.3,1029563,1756825199999,923.68763105,21095,513026,460.18586860,0
1756825200000,111328.5,111475.0,110902.6,111212.7,1357683,1756826999999,1221.68733714,22288,629261,566.33473490,0
1756827000000,111213.8,111227.8,110580.0,110792.3,1288208,1756828799999,1162.24759866,15790,412337,372.03669209,0
1756828800000,110792.3,111088.5,110445.8,110469.7,522501,1756830599999,471.47451030,12118,245438,221.40275746,0
1756830600000,110469.7,110783.9,110469.5,110751.6,478327,1756832399999,432.47291784,10961,262925,237.70340385,0
1756832400000,110752.0,110902.0,110586.8,110832.0,257060,1756834199999,232.07871638,8899,137554,124.18603062,0
1756834200000,110832.0,111011.1,110653.6,110874.1,245392,1756835999999,221.41025701,7819,124380,112.24354090,0
1756836000000,110874.0,110896.7,110359.3,110426.9,313273,1756837799999,283.36918653,9256,124029,112.22076100,0
1756837800000,110426.9,110796.0,110155.5,110604.1,308744,1756839599999,279.50046559,10013,155759,140.94334577,0
1756839600000,110602.8,110804.6,110406.4,110461.1,195361,1756841399999,176.64265645,8756,80503,72.78428103,0
1756841400000,110461.2,110774.9,110400.0,110761.4,242505,1756843199999,219.22042907,6629,153560,138.82320761,0
1756843200000,110759.3,111300.0,110668.9,111218.4,247886,1756844999999,223.23545992,8447,145066,130.64937217,0
1756845000000,111220.9,111373.5,111052.9,111368.2,474785,1756846799999,426.71147333,5357,308752,277.44275915,0
1756846800000,111368.1,111478.0,111198.0,111243.0,199874,1756848599999,179.48491722,3813,67956,61.02721077,0
1756848600000,111246.0,111424.5,111066.3,111066.3,141676,1756850399999,127.33178836,2474,65037,58.43385070,0
1756850400000,111066.4,111115.9,110820.0,110998.3,273487,1756852199999,246.44329481,6351,115890,104.43352366,0
1756852200000,110998.2,111220.0,110929.5,111220.0,173171,1756853999999,155.82742380,3811,119454,107.48627902,0
1756854000000,111219.9,111224.5,111012.0,111034.6,166942,1756855799999,150.28132120,3366,89298,80.39396099,0
1756855800000,111034.7,111199.9,110975.2,111199.9,150014,1756857599999,135.03605300,3114,111432,100.30314958,0
1756857600000,111199.9,111755.1,111193.5,111611.9,1079313,1756859399999,968.10465472,10282,888864,797.31925033,0
1756859400000,111612.0,111651.2,111260.0,111301.9,267409,1756861199999,239.97897801,7128,95586,85.78979343,0
1756861200000,111302.0,111368.1,110908.0,110940.1,209679,1756862999999,188.70045125,4791,87054,78.33938657,0
1756863000000,110940.1,111178.1,110858.7,111140.6,216709,1756864799999,195.22482284,5397,140180,126.27217429,0
1756864800000,111140.5,111374.5,111000.0,111347.9,208634,1756866599999,187.56073787,8840,110708,99.53290776,0
1756866600000,111347.9,111450.0,111166.0,111335.9,242806,1756868399999,218.12569641,5642,115507,103.77196558,0
1756868400000,111335.9,111366.6,110934.0,111018.2,452404,1756870199999,406.89084147,6753,110533,99.43750920,0
1756870200000,111018.1,111088.2,110850.1,110998.3,166705,1756871999999,150.21812383,5084,69039,62.21201736,0
1756872000000,110998.3,111100.0,110789.0,110972.8,192832,1756873799999,173.80966999,6285,70498,63.53170797,0
1756873800000,110972.8,111044.2,110922.0,110973.8,72667,1756875599999,65.47483179,3295,34002,30.63869575,0
1756875600000,110973.7,111020.0,110656.4,110730.8,229016,1756877399999,206.68085201,5402,57999,52.34980266,0
1756877400000,110730.8,110801.5,110617.0,110646.9,223915,1756879199999,202.18765468,3558,51786,46.77504385,0
1756879200000,110646.9,110792.0,110526.0,110767.1,272212,1756880999999,246.01897998,5780,100602,90.91207987,0
1756881000000,110767.1,110834.9,110630.7,110683.9,99057,1756882799999,89.45802271,3306,41369,37.36007579,0
1756882800000,110684.0,110797.0,110493.7,110742.5,446530,1756884599999,403.68014757,7010,252069,227.88714871,0
1756884600000,110742.5,111080.7,110742.5,111067.9,170363,1756886399999,153.63027426,4697,100897,90.98021205,0
1756886400000,111067.9,111255.5,111014.7,111079.9,349270,1756888199999,314.23705991,6027,200082,179.97980681,0
1756888200000,111079.9,111097.7,110942.8,110976.0,183426,1756889999999,165.21401011,3436,51777,46.64083832,0
1756890000000,110976.0,111228.8,110845.0,111092.3,131067,1756891799999,117.99325491,4716,66912,60.23979819,0
1756891800000,111092.3,111283.3,111074.0,111266.8,104594,1756893599999,94.08614845,4235,41842,37.64030666,0
1756893600000,111266.8,111442.2,111119.3,111442.2,230508,1756895399999,207.08143093,5891,157810,141.76820780,0
1756895400000,111442.1,111446.6,111274.0,111399.2,119580,1756897199999,107.36202510,3614,57564,51.67719211,0
1756897200000,111399.9,111678.5,111377.3,111462.2,412739,1756898999999,370.10306903,6552,225367,202.04438821,0
1756899000000,111462.2,111558.4,111348.1,111400.4,143337,1756900799999,128.56852235,4466,67914,60.91923127,0
1756900800000,111400.5,111593.4,111400.5,111476.2,157569,1756902599999,141.30009291,4636,77285,69.30508339,0
1756902600000,111476.1,111830.0,110988.1,111072.5,581579,1756904399999,522.09333307,11906,306161,274.89936520,0
1756904400000,111072.5,111440.0,111033.9,111308.6,250278,1756906199999,224.97033534,7106,125637,112.92253103,0
1756906200000,111308.6,111877.3,111056.0,111429.0,1443074,1756907999999,1293.29780678,29697,918375,822.85951360,0
1756908000000,111429.1,111810.0,111088.5,111410.0,1097553,1756909799999,984.85396698,22533,533383,478.51476862,0
1756909800000,111410.0,112479.9,111410.0,112227.5,1325290,1756911599999,1182.07523690,22288,781589,697.25025527,0
1756911600000,112227.6,112349.9,111880.0,111920.1,779107,1756913399999,694.77128054,11643,373197,332.73803497,0
1756913400000,111920.1,112321.4,111906.1,112190.1,640248,1756915199999,571.18365397,9800,404162,360.66585372,0
1756915200000,112190.1,112305.0,111839.2,111929.4,527028,1756916999999,470.11946742,8052,279013,248.87165849,0
1756917000000,111929.5,112080.0,111639.1,111810.0,1052767,1756918799999,941.79707346,13109,285054,255.07508412,0
1756918800000,111810.0,112447.1,111809.9,112411.1,470650,1756920599999,419.44714678,7927,287776,256.55679040,0
1756920600000,112411.2,112562.3,112211.0,112282.8,441146,1756922399999,392.55387265,8932,197768,175.96364183,0
1756922400000,112282.9,112492.2,112097.0,112114.4,346557,1756924199999,308.45578292,8284,120056,106.87277249,0
1756924200000,112114.4,112114.4,111760.1,111970.5,279381,1756925999999,249.67911740,6706,88381,78.99687914,0
1756926000000,111970.5,111970.5,111736.2,111879.1,163343,1756927799999,146.03875663,4476,51276,45.84576567,0
1756927800000,111879.2,112200.0,111744.0,112154.2,196600,1756929599999,175.57905336,5118,85020,75.92053320,0
1756929600000,112154.2,112209.9,112012.9,112093.3,123619,1756931399999,110.27028693,3559,42236,37.68341052,0
1756931400000,112093.3,112187.9,112051.5,112184.2,72546,1756933199999,64.69972612,2486,23507,20.96579014,0
1756933200000,112184.2,112226.0,112012.3,112076.6,85675,1756934999999,76.41932453,2363,22200,19.80050872,0
1756935000000,112076.6,112081.3,111735.0,111971.4,111896,1756936799999,100.00273044,2672,48024,42.92893986,0
1756936800000,111971.3,112131.1,111943.1,111943.2,119080,1756938599999,106.26816494,3485,53503,47.74737342,0
1756938600000,111943.2,111958.6,111820.7,111938.0,262790,1756940399999,234.92058611,1900,58555,52.33673553,0
1756940400000,111938.0,111973.5,111761.0,111801.8,97930,1756942199999,87.55651401,2961,38498,34.42087015,0
1756942200000,111801.7,111828.8,111602.4,111692.0,426013,1756943999999,381.41425060,5547,71953,64.43503754,0
1756944000000,111692.0,112079.0,111603.3,111998.5,218390,1756945799999,195.32277922,5389,126715,113.30074026,0
1756945800000,111998.5,112172.0,111939.0,112060.0,223370,1756947599999,199.31072935,3805,67441,60.17682633,0
1756947600000,112060.1,112060.1,111624.4,111781.6,216650,1756949399999,193.88188495,4787,99818,89.33314661,0
1756949400000,111781.5,111998.3,111759.2,111937.1,121736,1756951199999,108.82711252,4899,77192,69.01667109,0
1756951200000,111938.4,111970.3,111410.4,111410.4,249749,1756952999999,223.70205301,6079,79490,71.17931024,0
1756953000000,111410.4,111710.2,111388.1,111440.4,432191,1756954799999,387.52790591,6832,205071,183.84442373,0
1756954800000,111440.4,111707.0,111300.0,111350.0,700782,1756956599999,628.68863332,7660,258237,231.72756099,0
1756956600000,111350.1,111380.1,111116.8,111126.7,355368,1756958399999,319.51301470,7753,138885,124.87782693,0
1756958400000,111128.0,111300.0,111081.5,111116.7,160344,1756960199999,144.23225037,4975,76065,68.41417037,0
1756960200000,111116.7,111207.0,110890.3,110900.6,283055,1756961999999,254.95993070,4831,60575,54.54816916,0
1756962000000,110900.6,110902.4,110606.0,110798.0,958492,1756963799999,865.55759637,12919,657864,594.11108065,0
1756963800000,110798.0,110855.0,110576.4,110648.8,760701,1756965599999,687.35207323,8775,596142,538.67278420,0
1756965600000,110648.9,110716.0,110382.3,110522.0,505672,1756967399999,457.59734974,7022,216184,195.60260778,0
1756967400000,110522.1,110522.1,110283.8,110389.1,250270,1756969199999,226.67780910,5103,122625,111.05877038,0
1756969200000,110389.0,110632.9,110339.6,110419.2,301674,1756970999999,273.09587232,5751,150694,136.41253815,0
1756971000000,110418.5,110508.0,110328.3,110443.1,198168,1756972799999,179.44017440,3342,98529,89.23790269,0
1756972800000,110443.1,110782.0,110400.0,110772.0,387449,1756974599999,350.29379423,6392,199094,180.00133101,0
1756974600000,110772.0,110821.0,110580.9,110609.0,183839,1756976399999,166.11571153,3600,79030,71.39892213,0
1756976400000,110609.1,110825.6,110609.1,110780.6,124165,1756978199999,112.09762951,3649,84904,76.65899510,0
1756978200000,110780.6,110824.1,110712.9,110786.0,97841,1756979999999,88.33453108,2515,59731,53.93026339,0
1756980000000,110786.0,111115.8,110744.3,110856.2,201543,1756981799999,181.65460678,6079,132296,119.23671680,0
1756981800000,110856.1,110994.7,110610.0,110610.0,216077,1756983599999,194.90411588,3870,123521,111.39356420,0
1756983600000,110610.0,111050.8,110522.0,110911.9,1343148,1756985399999,1212.03509396,12324,730708,659.56201912,0
1756985400000,110912.0,111006.5,110800.0,110810.2,279188,1756987199999,251.76439842,4939,133716,120.57038496,0
1756987200000,110810.2,111126.9,110769.2,110897.0,595529,1756988999999,536.65857744,12328,303857,273.91431876,0
1756989000000,110897.1,111033.3,110514.0,110922.8,461589,1756990799999,416.92206941,13464,200568,181.14503474,0
1756990800000,110922.8,110954.0,110689.6,110748.0,870035,1756992599999,785.26102035,7737,280999,253.68613411,0
1756992600000,110748.5,110850.0,110188.0,110448.5,1072667,1756994399999,969.97819430,20823,403352,364.80243313,0
1756994400000,110445.5,110497.3,109681.6,109911.2,1311729,1756996199999,1193.00910653,24070,613746,558.26319868,0
1756996200000,109911.2,110188.0,109820.0,109820.1,534052,1756997999999,485.38075282,10572,270797,246.07495271,0
1756998000000,109820.2,109839.0,109309.4,109479.9,1512266,1756999799999,1381.32667222,20455,656654,599.85536178,0
1756999800000,109479.9,109628.1,109366.0,109486.3,621073,1757001599999,567.51229218,11372,289667,264.62908218,0
1757001600000,109486.3,109661.8,109368.9,109379.1,368184,1757003399999,336.24938203,7867,157388,143.69141549,0
1757003400000,109379.1,109552.4,109330.0,109399.8,323321,1757005199999,295.50971716,6096,231141,211.26978475,0
1757005200000,109399.9,109838.3,109388.0,109767.7,670369,1757006999999,611.21751175,6467,521176,475.18873564,0
1757007000000,109766.1,109873.5,109569.3,109740.9,141037,1757008799999,128.53961323,4292,62195,56.69334897,0
1757008800000,109740.1,110161.0,109740.1,109862.4,405442,1757010599999,368.61799902,7615,265674,241.56512041,0
1757010600000,109861.8,110115.5,109661.8,109939.2,451541,1757012399999,410.74969532,6674,318435,289.68660325,0
1757012400000,109936.0,110073.6,109870.6,109961.6,144217,1757014199999,131.12098811,4351,73028,66.39451733,0
1757014200000,109961.6,110005.9,109675.9,109752.9,322000,1757015999999,293.20839780,6688,132891,121.01208572,0
1757016000000,109752.9,110365.7,109713.9,110314.0,609849,1757017799999,553.67599834,8711,409571,371.83789820,0
1757017800000,110313.9,110353.6,110210.0,110353.6,209820,1757019599999,190.27858140,3156,75276,68.26345804,0
1757019600000,110353.9,110421.7,110269.5,110369.6,172168,1757021399999,156.01771422,3036,61913,56.09949662,0
1757021400000,110369.6,110494.0,110346.4,110442.3,81448,1757023199999,73.75568465,2124,29587,26.79201469,0
1757023200000,110442.4,110853.9,110428.8,110773.8,317918,1757024999999,287.35986580,9489,214712,194.06317654,0
1757025000000,110773.8,111546.6,110690.8,111445.5,481479,1757026799999,433.26549003,10342,319003,286.96519695,0
1757026800000,111445.6,111718.7,111059.6,111059.6,799124,1757028599999,717.29181606,12350,236641,212.35345933,0
1757028600000,111059.7,111063.5,110538.9,110678.5,340716,1757030399999,307.64224335,7192,167119,150.93691561,0
1757030400000,110676.5,110752.0,110478.0,110650.1,354360,1757032199999,320.28604070,7460,220041,198.85987817,0
1757032200000,110650.1,110877.3,110385.0,110401.5,247785,1757033999999,223.91107166,6416,82482,74.51532795,0
1757034000000,110401.6,110826.7,110401.6,110752.0,342468,1757035799999,309.72606911,7631,254061,229.79720592,0
1757035800000,110751.9,111088.5,110736.1,111069.1,234800,1757037599999,211.64245007,5839,121594,109.58875823,0
1757037600000,111069.1,111404.4,110992.1,111260.1,648260,1757039399999,583.23297468,11625,273015,245.64207954,0
1757039400000,111260.1,111454.3,111185.3,111300.2,219792,1757041199999,197.40569257,5954,118851,106.75031690,0
1757041200000,111300.2,111300.2,111070.1,111078.5,244782,1757042999999,220.16279360,3786,74177,66.70732684,0
1757043000000,111078.4,111276.0,111045.6,111269.4,82073,1757044799999,73.83874715,2780,59853,53.84924742,0
1757044800000,111269.4,111307.4,111100.1,111209.6,89218,1757046599999,80.21857863,2618,44410,39.93902940,0
1757046600000,111209.6,111455.2,111209.6,111426.0,623735,1757048399999,560.08560074,7333,536583,481.84309713,0
1757048400000,111426.0,111555.0,111386.0,111496.9,209614,1757050199999,188.02234464,2867,80266,72.00204174,0
1757050200000,111496.9,111688.0,111483.3,111553.9,243904,1757051999999,218.59490691,3810,135198,121.15248429,0
1757052000000,111554.0,111635.0,111474.0,111518.0,206606,1757053799999,185.25928994,3765,85267,76.45116736,0
1757053800000,111518.0,111876.0,111518.0,111875.9,171931,1757055599999,153.93197849,3403,106427,95.27288948,0
1757055600000,111876.0,112902.5,111852.3,112684.5,2581404,1757057399999,2295.91039862,32623,1791196,1593.23834110,0
1757057400000,112684.6,112979.5,112613.3,112934.6,716497,1757059199999,635.10825425,15485,435091,385.66048020,0
1757059200000,112934.6,112984.4,112640.3,112725.7,591837,1757060999999,524.57747613,10945,306024,271.22195181,0
1757061000000,112725.7,112770.7,112579.7,112603.0,315210,1757062799999,279.75148422,4027,108729,96.49347205,0
1757062800000,112603.1,112603.1,112168.0,112194.1,462989,1757064599999,411.94773248,6449,146034,129.96227966,0
1757064600000,112194.1,112374.1,112103.2,112281.8,538932,1757066399999,480.25502285,6779,258165,230.01871398,0
1757066400000,112281.8,112555.8,112167.0,112246.4,344180,1757068199999,306.36255992,5823,190942,169.93568892,0
1757068200000,112246.0,112389.7,112228.0,112228.0,158711,1757069999999,141.29817137,3645,88360,78.67139233,0
1757070000000,112228.0,112426.7,112112.3,112319.0,271845,1757071799999,242.22538932,4436,126274,112.51711445,0
1757071800000,112319.0,112353.9,112252.0,112328.8,115853,1757073599999,103.16156773,2331,70013,62.34739296,0
1757073600000,112328.6,112659.9,112227.5,112592.5,373675,1757075399999,332.32455803,8280,232470,206.75182652,0
1757075400000,112592.5,113382.9,112000.0,113187.2,3498429,1757077199999,3101.60536562,62146,1846745,1636.85999651,0
1757077200000,113187.1,113265.7,112850.1,112928.8,609125,1757078999999,538.89207780,14114,304158,269.10469580,0
1757079000000,112928.9,113275.3,112676.0,113046.8,1465611,1757080799999,1297.13612716,31954,602507,533.24750870,0
1757080800000,113046.8,113046.8,110877.4,110962.8,3511155,1757082599999,3143.75382509,51598,1203804,1078.18520698,0
1757082600000,110962.7,111093.3,110434.6,110522.1,1720613,1757084399999,1553.56023624,35320,892730,806.05671394,0
1757084400000,110522.0,110947.2,110229.4,110848.9,738857,1757086199999,668.16713328,19873,364623,329.66950641,0
1757086200000,110848.8,110974.6,110615.9,110672.5,398734,1757087999999,360.01249696,10970,151902,137.10459957,0
1757088000000,110672.5,110765.0,110477.9,110680.6,299368,1757089799999,270.65544840,9712,126096,114.01511497,0
1757089800000,110680.7,110887.9,110643.5,110773.6,151479,1757091599999,136.76467469,7248,60273,54.41224742,0
1757091600000,110773.5,110773.5,110480.1,110627.9,199233,1757093399999,180.10485294,5906,69520,62.84298465,0
1757093400000,110627.9,110635.2,110135.7,110562.0,414630,1757095199999,375.73698707,10331,146752,132.94782567,0
1757095200000,110562.0,111010.1,110528.0,111010.0,274652,1757096999999,247.91354088,5827,174700,157.65501536,0
1757097000000,111010.0,111250.0,110982.0,111151.9,337461,1757098799999,303.63133897,6404,165146,148.59567555,0
1757098800000,111151.9,111341.7,111070.7,111309.5,271660,1757100599999,244.24410770,5434,118492,106.54534741,0
1757100600000,111309.4,111580.0,111102.6,111565.5,281084,1757102399999,252.38695799,6104,163867,147.12164305,0
1757102400000,111565.5,111600.0,111251.3,111327.1,353981,1757104199999,317.63568890,5999,143649,128.91956100,0
1757104200000,111327.1,111592.0,111258.1,111592.0,113650,1757105999999,101.98208741,3322,61152,54.88327970,0
1757106000000,111592.0,111652.5,110321.6,110920.0,898336,1757107799999,810.22442676,18068,389423,351.21238851,0
1757107800000,110919.9,111003.7,110580.0,110580.1,192244,1757109599999,173.58252132,4696,91033,82.22414936,0
1757109600000,110580.0,110662.6,110480.6,110642.4,125118,1757111399999,113.13448633,3150,69715,63.03996671,0
1757111400000,110642.3,110888.0,110642.3,110774.5,86526,1757113199999,78.08405727,2921,46431,41.90770768,0
1757113200000,110774.5,110840.8,110700.8,110712.1,76916,1757114999999,69.44528066,1864,37885,34.20486756,0
1757115000000,110712.1,110718.1,110563.9,110634.3,101497,1757116799999,91.72179891,1795,32457,29.33510680,0
1757116800000,110634.3,110675.6,110519.2,110638.0,288900,1757118599999,261.18451054,4022,73366,66.32972269,0
1757118600000,110638.0,110790.4,110637.1,110745.4,100607,1757120399999,90.85051983,1803,69447,62.71440978,0
1757120400000,110745.3,110816.5,110709.2,110767.1,67050,1757122199999,60.52885539,1604,45475,41.05154180,0
1757122200000,110767.2,110886.8,110751.4,110834.8,51380,1757123999999,46.36202939,1166,34276,30.92999757,0
1757124000000,110834.8,110875.3,110701.0,110707.9,34626,1757125799999,31.25449801,1256,13128,11.84929756,0
1757125800000,110708.0,111177.5,110708.0,111177.4,223325,1757127599999,201.14070806,2799,155160,139.75993921,0
1757127600000,111177.4,111263.3,111061.5,111211.8,189052,1757129399999,170.08931800,2733,87282,78.52442175,0
1757129400000,111211.7,111211.8,110959.6,111035.7,102668,1757131199999,92.47033938,2134,55447,49.94303507,0
1757131200000,111035.6,111035.6,110750.0,110779.2,114090,1757132999999,102.94037680,2212,29170,26.32181743,0
1757133000000,110779.1,110930.4,110750.0,110838.9,41859,1757134799999,37.77140372,1124,23209,20.94617389,0
