open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1759276800000,114000.0,114268.7,113930.2,113984.0,301666,1759278599999,264.36445965,6663,131354,115.11830522,0
1759278600000,113984.8,114216.2,113934.3,114208.1,168050,1759280399999,147.28747242,5369,69846,61.22255347,0
1759280400000,114208.1,114391.5,114108.9,114327.0,267675,1759282199999,234.24372211,5937,128299,112.28213556,0
1759282200000,114327.0,114524.0,114189.1,114524.0,250953,1759283999999,219.35789850,5001,148990,130.22260175,0
1759284000000,114524.0,114525.2,114394.2,114403.2,164946,1759285799999,144.10310172,3974,65769,57.45638021,0
1759285800000,114403.3,114411.0,114250.4,114250.5,145491,1759287599999,127.24562634,3580,52702,46.09856241,0
1759287600000,114250.5,114503.1,114167.4,114442.2,335301,1759289399999,293.20562741,5997,184079,160.97225718,0
1759289400000,114442.3,114508.4,114079.8,114154.7,223798,1759291199999,195.86457186,4411,52669,46.09455202,0
1759291200000,114157.3,114569.1,114127.8,114569.1,206629,1759292999999,180.64761732,5222,116330,101.70678623,0
1759293000000,114569.6,114700.0,114250.1,114267.9,395661,1759294799999,345.50214718,7777,200366,174.91987077,0
1759294800000,114268.0,114720.0,114250.8,114592.8,288222,1759296599999,251.68437265,6827,167866,146.62326778,0
1759296600000,114592.7,114618.8,114491.9,114541.4,179952,1759298399999,157.08116961,2901,80538,70.30508841,0
1759298400000,114541.5,114599.0,114280.8,114367.4,343257,1759300199999,299.84781120,6373,155133,135.51839416,0
1759300200000,114366.0,114519.0,114183.2,114228.9,302334,1759301999999,264.44265798,6197,91086,79.66136464,0
1759302000000,114228.9,114552.9,114206.9,114536.0,188354,1759303799999,164.66962069,5208,105259,92.02787170,0
1759303800000,114536.1,114555.9,114422.1,114507.3,287985,1759305599999,251.51913696,3377,121813,106.39507348,0
1759305600000,114507.3,115066.0,114454.7,115049.9,1117160,1759307399999,972.49410848,14656,579619,504.60410526,0
1759307400000,115049.9,116599.2,115049.9,116094.2,4764680,1759309199999,4119.45911912,44953,3000384,2595.50786278,0
1759309200000,116094.2,116341.0,115932.5,116229.9,1032262,1759310999999,888.60434860,13587,530958,457.11091742,0
1759311000000,116229.9,116527.8,116155.3,116406.9,1106406,1759312799999,950.73734115,10749,690318,593.19167747,0
1759312800000,116408.0,116545.0,116219.8,116219.8,401212,1759314599999,344.80734230,6649,165139,141.90182315,0
1759314600000,116219.8,116347.0,116185.8,116255.7,239957,1759316399999,206.40849564,5131,108955,93.71543901,0
1759316400000,116255.8,116427.1,116250.1,116320.3,239085,1759318199999,205.49813239,4245,144074,123.84536597,0
1759318200000,116320.3,116779.3,116280.2,116779.2,458215,1759319999999,393.03778396,8780,277853,238.32740249,0
1759320000000,116779.2,116898.2,116613.0,116641.0,660411,1759321799999,565.70596835,12973,357738,306.43838483,0
1759321800000,116641.0,116659.9,116356.0,116410.0,550653,1759323599999,472.71597271,8167,217418,186.64904855,0
1759323600000,116410.0,116665.6,116410.0,116644.0,377367,1759325399999,323.79956764,5391,236048,202.55592606,0
1759325400000,116644.0,116840.7,116406.8,116814.1,1163976,1759327199999,998.44631537,18377,391402,335.69798064,0
1759327200000,116814.0,117449.5,116714.2,117141.9,1694771,1759328999999,1447.02630238,28568,824700,704.18090632,0
1759329000000,117142.0,117439.0,117068.1,117313.9,648390,1759330799999,553.01664345,14801,296690,253.03452507,0
1759330800000,117313.9,117656.0,117104.9,117514.2,853810,1759332599999,727.06245615,11099,603811,514.15851789,0
1759332600000,117514.3,117542.6,117301.0,117414.3,648179,1759334399999,551.86442305,8346,409519,348.62644783,0
1759334400000,117414.3,117873.0,117317.5,117859.1,1164950,1759336199999,989.82498821,14369,681386,578.93083913,0
1759336200000,117863.9,118202.2,117537.0,117537.0,1519179,1759337999999,1288.12975020,21851,705145,597.84252834,0
1759338000000,117537.0,117684.9,117255.1,117382.9,518599,1759339799999,441.50069736,12106,253070,215.42199223,0
1759339800000,117382.9,117492.8,116724.0,116772.5,771711,1759341599999,659.51793984,16299,271830,232.21691446,0
1759341600000,116772.5,117075.0,116772.4,117033.8,370049,1759343399999,316.40201529,6196,228286,195.17057124,0
1759343400000,117033.8,117344.3,117033.8,117243.5,309415,1759345199999,264.01970888,4798,175648,149.88593885,0
1759345200000,117243.5,117493.0,117222.9,117472.1,148423,1759346999999,126.41845181,2975,86316,73.52729052,0
1759347000000,117472.1,117627.9,117301.3,117430.7,199405,1759348799999,169.72391644,5318,83750,71.28882341,0
1759348800000,117430.7,117435.5,117171.0,117395.9,239311,1759350599999,204.01483547,5274,95201,81.17478699,0
1759350600000,117395.9,117545.4,117320.0,117536.7,131485,1759352399999,111.97819444,2416,64512,54.94231249,0
1759352400000,117536.7,117592.0,117435.5,117501.2,119757,1759354199999,101.88960926,2638,56199,47.81861868,0
1759354200000,117501.1,117571.4,117337.5,117571.4,265154,1759355999999,225.74327759,3996,101232,86.18811226,0
1759356000000,117571.4,118094.5,117571.4,117819.0,541374,1759357799999,459.31673781,10184,259942,220.57218981,0
1759357800000,117819.0,117888.4,117657.7,117757.2,370376,1759359599999,314.40877526,4912,251467,213.46679719,0
1759359600000,117757.2,118500.0,117687.7,118363.6,1117708,1759361399999,945.71691752,17583,613878,519.57610111,0
1759361400000,118363.6,118660.0,118083.9,118613.9,511110,1759363199999,431.60508433,10826,300952,254.11061130,0
1759363200000,118613.8,119473.8,118613.8,118958.4,3690421,1759364999999,3099.62400547,33078,2600468,2184.50399996,0
1759365000000,118958.4,118958.4,118413.0,118447.0,716090,1759366799999,603.36397270,14314,288940,243.44585367,0
1759366800000,118447.9,118718.0,118388.3,118506.1,394358,1759368599999,332.62310919,9117,232888,196.42585847,0
1759368600000,118506.1,118888.0,118506.1,118635.9,461437,1759370399999,388.65374097,9516,273965,230.74774127,0
1759370400000,118635.9,118792.3,118489.5,118529.1,868473,1759372199999,732.13239386,11216,299928,252.85413096,0
1759372200000,118529.2,118773.0,118471.9,118747.7,443663,1759373999999,373.83414174,6927,262930,221.55012763,0
1759374000000,118747.7,119050.0,118714.0,118924.0,985558,1759375799999,828.65010727,9498,759882,638.85237558,0
1759375800000,118924.0,119010.0,118681.1,118722.0,288500,1759377599999,242.69206277,7177,124015,104.32594766,0
1759377600000,118721.2,118913.4,118554.2,118554.9,263083,1759379399999,221.54044912,5133,98093,82.58947144,0
1759379400000,118554.9,118667.9,118400.1,118648.5,332121,1759381199999,280.17558566,6213,123673,104.32987545,0
1759381200000,118647.6,118674.0,118400.4,118634.7,212368,1759382999999,179.16588740,4743,65140,54.95726307,0
1759383000000,118632.5,118632.5,118259.1,118368.3,332825,1759384799999,281.07259622,7337,127731,107.87599893,0
1759384800000,118368.3,118519.2,118283.2,118454.1,146911,1759386599999,124.04322267,3732,79298,66.95247359,0
1759386600000,118454.1,118666.7,118430.1,118652.1,249589,1759388399999,210.47945590,5245,115785,97.64852061,0
1759388400000,118652.0,118675.0,118500.0,118533.6,153596,1759390199999,129.51299892,3009,80187,67.61746316,0
1759390200000,118533.5,118539.6,118438.1,118516.1,245897,1759391999999,207.53582586,4462,73133,61.72577900,0
1759392000000,118516.1,118654.0,118362.1,118648.7,238192,1759393799999,201.06250728,4593,120487,101.69600859,0
1759393800000,118648.7,118688.0,118588.4,118677.5,122679,1759395599999,103.40334953,2543,74826,63.06887699,0
1759395600000,118677.6,118684.8,118566.6,118684.8,132835,1759397399999,111.98541333,3215,59613,50.25217379,0
1759397400000,118684.7,118873.4,118610.0,118871.9,205501,1759399199999,173.07424601,4000,100822,84.92260566,0
1759399200000,118872.0,118929.0,118636.0,118636.0,214424,1759400999999,180.55683453,4250,93881,79.06013779,0
1759401000000,118636.1,118784.7,118589.5,118638.1,162720,1759402799999,137.07235207,2671,69619,58.65127118,0
1759402800000,118638.0,118724.0,118549.2,118701.9,112377,1759404599999,94.72175402,2505,72471,61.08375445,0
1759404600000,118698.3,118900.0,118674.1,118785.2,324632,1759406399999,273.25195395,4453,206669,173.96384361,0
1759406400000,118785.1,119191.1,118762.7,119111.5,485355,1759408199999,407.90547793,6890,365137,306.88169279,0
1759408200000,119114.1,119432.1,119033.8,119429.9,841235,1759409999999,705.36076918,14365,492204,412.68376555,0
1759410000000,119429.9,119437.3,118948.4,119177.8,760008,1759411799999,637.48104119,12502,306210,256.78571678,0
1759411800000,119177.7,119772.6,119107.7,119635.8,1926978,1759413599999,1611.18157519,21654,1207338,1009.45480338,0
1759413600000,119635.4,119728.5,119291.0,119710.4,717839,1759415399999,600.47861911,14144,385667,322.56782360,0
1759415400000,119710.8,119777.0,118614.7,118822.3,1668460,1759417199999,1400.79118416,21913,541076,453.59615065,0
1759417200000,118822.3,119600.0,118510.1,119437.3,909369,1759418999999,763.90833251,18663,418113,351.18962304,0
1759419000000,119439.6,119888.0,119201.9,119887.9,1313681,1759420799999,1097.02293887,18104,835218,697.28448228,0
1759420800000,119887.9,120314.6,119688.8,120007.5,2152345,1759422599999,1793.68163444,26831,1122896,935.88835542,0
1759422600000,120007.4,120106.4,119600.0,119727.1,415559,1759424399999,346.82550299,10650,129932,108.42658752,0
1759424400000,119727.0,119800.0,119318.6,119420.0,632649,1759426199999,529.39997896,11166,186107,155.66483376,0
1759426200000,119420.1,119938.0,119375.7,119907.5,416372,1759427999999,347.98385473,9183,204721,171.07017375,0
1759428000000,119907.6,120235.8,119892.2,120146.0,756688,1759429799999,630.02102371,11456,272959,227.27212200,0
1759429800000,120146.0,120684.8,119978.8,120517.9,885640,1759431599999,735.77729868,14275,555946,461.72027848,0
1759431600000,120517.8,121057.6,120451.3,120755.3,1283612,1759433399999,1062.61181716,18042,821405,680.10075298,0
1759433400000,120755.8,120980.1,120578.6,120853.1,340102,1759435199999,281.58509986,9435,189943,157.26932224,0
1759435200000,120853.2,120949.7,120493.5,120560.6,589278,1759436999999,488.06961325,9366,276785,229.17896504,0
1759437000000,120561.6,120690.7,120306.9,120664.8,347147,1759438799999,288.10097531,6680,157343,130.58532575,0
1759438800000,120664.8,120776.4,120450.0,120461.2,156117,1759440599999,129.44078631,3460,72363,59.98495018,0
1759440600000,120461.2,120461.3,120160.8,120160.8,230751,1759442399999,191.83792889,4471,113477,94.34092420,0
1759442400000,120160.8,120437.9,120132.0,120351.6,245482,1759444199999,204.09445853,5072,147688,122.81442896,0
1759444200000,120351.6,120420.0,120086.6,120280.4,247011,1759445999999,205.43422576,4124,123787,102.94247041,0
1759446000000,120280.4,120700.0,120268.0,120578.2,321626,1759447799999,266.89676476,5694,201528,167.24041064,0
1759447800000,120578.2,120646.8,120304.8,120563.9,207356,1759449599999,172.12933872,6408,82489,68.47990650,0
1759449600000,120564.0,120585.2,120104.7,120310.6,374523,1759451399999,311.15337189,6121,152301,126.54237445,0
1759451400000,120310.5,120310.5,120130.0,120169.3,197453,1759453199999,164.24440734,4269,76553,63.68607720,0
1759453200000,120169.2,120329.0,120034.5,120147.6,568081,1759454999999,472.82827763,7811,280088,233.14113940,0
1759455000000,120146.7,120201.1,119838.0,119886.2,336973,1759456799999,280.76839015,7093,84065,70.03744573,0
1759456800000,119886.0,120199.3,119879.9,120004.3,270321,1759458599999,225.21330167,6003,93614,78.00548855,0
1759458600000,120004.3,120300.0,119947.8,120187.9,199964,1759460399999,166.49390942,4813,98890,82.33831940,0
1759460400000,120187.8,120513.4,120181.2,120220.4,300196,1759462199999,249.39416900,6053,133904,111.24767161,0
1759462200000,120220.5,120441.6,120200.0,120247.7,216102,1759463999999,179.60541125,4198,140388,116.67117410,0
1759464000000,120247.6,120349.5,120202.4,120229.5,103288,1759465799999,85.88526136,2845,47434,39.44092068,0
1759465800000,120229.4,120229.4,120040.7,120077.8,182574,1759467599999,152.00792158,2876,91118,75.86918148,0
1759467600000,120077.8,120103.0,119972.3,120040.6,138855,1759469399999,115.68437340,2290,49532,41.26949731,0
1759469400000,120040.6,120045.5,119770.4,119953.5,479348,1759471199999,399.84129649,4637,145094,121.04293320,0
1759471200000,119953.4,120091.0,119795.9,120010.3,202573,1759472999999,168.86948450,3943,73695,61.42255711,0
1759473000000,120010.3,120047.3,119787.8,119930.8,89415,1759474799999,74.56513359,2252,29680,24.74911603,0
1759474800000,119930.8,120039.6,119792.2,119792.2,162389,1759476599999,135.43866237,3983,55371,46.17671870,0
1759476600000,119792.2,119844.0,119632.9,119663.8,402454,1759478399999,336.18703398,5538,172988,144.52253281,0
1759478400000,119663.9,119742.1,119249.6,119666.6,984812,1759480199999,824.19408476,10293,318418,266.39097329,0
